AtcoCode,CommonName,Latitude,Longitude,Easting,Northing
700000015168,Troutback Avenue,54.51998198,-6.08014549,324370,365208
700000015169,Lillie Court,54.51839435,-6.07748636,324547,365036
700000015170,Greenwood Business Park,54.51225406,-6.07782113,324544,364352
700000015172,Glenavy Road,54.53502277,-6.08129347,324250,366880
700000015173,Causeway End Park,54.51544322,-6.07158676,324938,364718
700000015174,Tow Path Entrance,54.50022272,-6.05754554,325894,363049
700000015176,Sprucefield Park,54.49143268,-6.06858106,325206,362051
700000015177,Sprucefield Park,54.49136663,-6.06838353,325219,362044
700000015178,Culcavy Crossroads,54.47890295,-6.09032522,323835,360618
700000015179,McDowells Hill,54.40701294,-6.61428645,290032,351821
700000015180,Annesley Manor,54.47383574,-6.08920372,323923,360056
700000015182,Dunbeg Gardens,54.46409021,-6.07580744,324821,358995
700000015183,Dunbeg Park,54.46421709,-6.07700454,324743,359007
700000015184,Banbridge Leisure Centre,54.35146197,-6.27032526,312517,346132
700000015186,Banbridge Library,54.34933358,-6.27227566,312396,345892
700000015187,Southern Regional College Banbridge,54.34875902,-6.26479436,312884,345840
700000015188,Tesco,54.34604979,-6.26570821,312832,345537
700000015189,Brookfield,54.35374449,-6.28104276,311814,346369
700000015190,Chinauley Park,54.34495699,-6.25348215,313630,345435
700000015191,Edenderry Gardens,54.35608563,-6.27699167,312071,346636
700000015192,Edenderry Park,54.35086558,-6.28393148,311634,346044
700000015193,Ballyclare Secondary School,54.75151349,-6.00485066,328513,391113
700000015194,Erinvale,54.55576021,-5.98087563,330683,369370
700000015195,Whiteabbey Presbyterian Church,54.67696769,-5.89237813,336003,383028
700000015196,Saratoga,54.59956188,-5.70943188,348083,374783
700000015197,Regency Park,54.6010181,-5.67273216,350449,375023
700000015198,Linley Drive,54.55568762,-5.73815794,346384,369840
700000015199,Dermott Avenue,54.55590462,-5.73343079,346689,369874
700000015200,Holywood Train Station [bus stop],54.64170088,-5.83830987,339611,379209
700000015201,Bloomfield Shopping Centre,54.6468182,-5.65881979,351178,380150
700000015202,Bloomfield Shopping Centre,54.64803825,-5.65732413,351270,380289
700000015205,Crossgar,54.39538362,-5.7601705,345528,351954
700000015207,Crangles Corner,54.36468528,-5.61191988,355271,348854
700000015208,Flying Horse Road,54.32122903,-5.69455532,350059,343839
700000015209,Castlewellan Upper Square,54.25777693,-5.94152242,334198,336280
700000015210,Fountain Street,54.32814207,-5.7121714,348888,344571
700000015211,Ardmeen Green,54.32511131,-5.7030545,349492,344253
700000015212,Bracken Avenue,54.22278516,-5.89149636,337574,332482
700000015213,Mourne View Crescent,54.2219439,-5.88604973,337932,332399
700000015214,Curries Corner,54.37290894,-5.86060049,339082,349250
700000015215,Riverside Road,54.40446135,-5.91583711,335389,352654
700000015216,Kinedale Cottages,54.40698324,-5.90994855,335763,352946
700000015217,Langley Road,54.41148176,-5.90303413,336197,353460
700000015218,Millbrook Drive,54.39780344,-5.88331252,337523,351976
700000015219,Church View,54.40480089,-5.90379097,336170,352715
700000015220,ASDA Supermarket,54.0656665,-6.00224356,330846,314786
700000015221,Cranfield West,54.03042059,-6.06904507,326580,310742
700000015222,Middle Tollymore Road,54.22371095,-5.90232129,336865,332564
700000015228,Waterside House,54.99037981,-7.31472514,243916,416093
700000015229,Claudy Park & Ride,54.91870907,-7.15268247,254385,408228
700000015231,Ballyore Drive,54.95825255,-7.35823045,241164,412490
700000015232,Inchview,55.01475797,-7.35231051,241485,418784
700000015233,Stena Line terminus,54.63582135,-5.88132608,336854,378470
700000015234,Chestnut Cottages,54.67893797,-5.89046187,336120,383251
700000015235,Glenbroome Park,54.6801928,-5.89235056,335994,383387
700000015236,Coolemoyne Park,54.68170057,-5.89431931,335862,383551
700000015237,Glencree Park,54.68516608,-5.89468264,335827,383936
700000015238,Jordanstown Train Station [bus stop],54.68701917,-5.89429202,335846,384143
700000015239,Hampton Court,54.68897445,-5.90445804,335184,384341
700000015240,Mount Pleasant,54.68939972,-5.90514957,335138,384387
700000015241,Jordanstown Train Station [bus stop],54.68688433,-5.89377171,335880,384129
700000015242,Coolemoyne Park,54.68152247,-5.89389434,335890,383532
700000015243,Wood Green,54.67965678,-5.8914945,336051,383329
700000015245,Molesworth Street,54.64613488,-6.74137008,281304,378283
700000015246,Coagh Road (Out),54.6446323,-6.73511191,281711,378123
700000015247,Bacon Factory (Out),54.64184845,-6.73092329,281987,377818
700000015248,Coolnafranky (Out),54.6398846,-6.73642096,281636,377593
700000015249,Fountain Road (Out),54.63957444,-6.74287378,281220,377551
700000015250,Rathbeg (Out),54.63931734,-6.74927841,280807,377515
700000015251,Cemetery (Out),54.63913789,-6.75278427,280581,377491
700000015252,Westbury (Out),54.6384537,-6.75351766,280535,377414
700000015253,Glenavan,54.63440982,-6.75252633,280607,376965
700000015254,Derryloran,54.63236901,-6.75587177,280395,376734
700000015257,Killymoon Street,54.63467654,-6.74356691,281185,377005
700000015258,Westbury (In),54.63819182,-6.75338628,280544,377385
700000015259,Rathleen Avenue,54.63925576,-6.75288908,280574,377504
700000015260,Rathbeg (In),54.63945736,-6.74891788,280830,377531
700000015261,Fountain Road (In),54.63960139,-6.74287295,281220,377554
700000015262,Coolnafranky (In),54.64000749,-6.73700572,281598,377606
700000015263,Coagh Road (In),54.64462509,-6.73528253,281700,378122
700000015264,Molesworth Street,54.64606143,-6.74121744,281314,378275
700000015266,Oldtown Street,54.64902421,-6.7453707,281040,378600
700000015267,Factory Lane,54.64947639,-6.75000444,280740,378645
700000015268,Orritor Lane,54.64831069,-6.74847554,280841,378517
700000015269,Library,54.64703846,-6.74880897,280822,378375
700000015270,Health Centre,54.64811336,-6.75373329,280502,378489
700000015271,Derramore,54.64913801,-6.75553,280384,378601
700000015272,Princess Avenue,54.65193786,-6.75174159,280623,378917
700000015273,Queens Avenue,54.65193585,-6.749805,280748,378919
700000015274,Moneymore Road Corner,54.65189454,-6.74494142,281062,378920
700000015275,Sandhurst Terrace,54.65362296,-6.73836526,281483,379120
700000015276,Beechway,54.65171681,-6.73648768,281608,378910
700000015277,Old Coagh Road,54.64864641,-6.74013058,281379,378564
700000015278,Coagh Street,54.64843275,-6.74377777,281144,378536
700000015280,Hightown Park,54.66837413,-5.96571154,331301,381932
700000015281,Belvoir View Park,54.55521565,-5.91593047,334886,369432
700000015282,Breda Academy,54.55510533,-5.9163071,334862,369419
700000015283,Fairfield Estate,54.49959517,-6.76966365,279763,361939
700000015284,Hollyfields,54.48897495,-6.77484348,279448,360751
700000015285,Drumcoo Green,54.51260206,-6.76684863,279920,363390
700000015286,Donaghmore Road,54.50667881,-6.77628988,279320,362720
700000015287,Mullaghadun Lane,54.51519046,-6.75642497,280590,363690
700000015288,Grange Road,54.45924191,-7.02937533,262999,357184
700000015289,Grange Road,54.45922617,-7.02965326,262981,357182
700000015290,Mayfield Link,54.67261661,-5.98300231,330172,382372
700000015291,Alderley Place,54.67020545,-5.98496658,330053,382100
700000015292,Mayfield High Street,54.66884428,-5.98577807,330005,381947
700000015293,Aylesbury Avenue,54.66807306,-5.98694783,329932,381859
700000015294,Aylesbury Manor,54.66839877,-5.99249671,329573,381885
700000015295,Dermont Road,54.66931164,-5.99607906,329339,381980
700000015296,Blackrock Square,54.66935423,-5.99430977,329453,381988
700000015297,Aylesbury Manor,54.66912764,-5.98931392,329776,381972
700000015298,Aylesbury Avenue,54.6681536,-5.98692835,329933,381868
700000015299,Alderley Place,54.67019956,-5.9851529,330041,382099
700000015300,Mayfield Link,54.67290363,-5.98297258,330173,382404
700000015302,Aylesbury Manor,54.66906532,-5.989348,329774,381965
700000015303,Thompson's Corner 2,54.98186431,-7.28508455,245823,415164
700000015304,St Mary's Church?,55.04690343,-6.94888058,267239,422676
700000015305,Ballyquin Victoria Hall,55.04159338,-6.9445927,267522,422089
700000015306,Glenview Drive 1,55.04136562,-6.94319084,267612,422065
700000015307,Gleview Drive 2,55.04041,-6.94176126,267705,421960
700000015309,Glengiven Avenue,55.03784189,-6.93981121,267834,421676
700000015310,Scroggy Road 1,55.03893126,-6.93803056,267946,421799
700000015311,Whitehill Park 1,55.0368222,-6.93619379,268067,421566
700000015312,Whitehill Park 2,55.03619997,-6.93181522,268348,421501
700000015313,Whitehill Park 3,55.03608662,-6.93016032,268454,421490
700000015314,Limavady Central Primary School,55.04180226,-6.9376261,267967,422119
700000015315,Greystone Road 1,55.04458829,-6.93572201,268084,422431
700000015316,Greystone Road 3,55.04707642,-6.93160397,268343,422712
700000015317,Greystone Road 2,55.04459873,-6.93486131,268139,422433
700000015318,Scroggy Road 2,55.04662078,-6.93907868,267866,422654
700000015319,Church Street,55.05301402,-6.94394808,267544,423361
700000015320,Strand Cinema,54.60012821,-5.8805495,337024,374499
700000015321,Castle Junction,54.59924995,-5.92946621,333866,374307
700000015322,Castle Junction,54.59918739,-5.93001102,333831,374299
700000015323,Annadale Drive,54.57268717,-5.92823066,334033,371353
700000015324,Edenderry Park,54.35099282,-6.28403384,311627,346058
700000015325,Edenderry Road,54.34806997,-6.2794187,311935,345740
700000015326,Edenderry Road,54.34815319,-6.2795844,311924,345749
700000015327,Fort Street Old Newry Road,54.34303946,-6.27570752,312190,345186
700000015328,Cairnshill Park & Ride,54.54577722,-5.90580957,335572,368401
700000015333,Strathfoyle Village Centre,55.03214293,-7.26442243,247087,420775
700000015334,Sperrin Park 2,55.00307931,-7.28167562,246017,417528
700000015335,Sperrin Park 3,55.00183849,-7.28299482,245934,417389
700000015336,Kinsale Park,55.00126077,-7.28556789,245770,417323
700000015337,Seymour Gardens,55.0028531,-7.28750863,245644,417499
700000015338,Broomhill Avenue,55.00313462,-7.28956646,245512,417529
700000015339,Lisnagowan Court,55.00349735,-7.29015389,245474,417569
700000015340,Crescent Link Retail Park,54.99824523,-7.27237106,246618,416996
700000015341,Lisneal College,54.9960434,-7.27219215,246632,416751
700000015342,Lisneal College,54.99627683,-7.2721723,246633,416777
700000015344,Blackburn Cresent,54.99277562,-7.29540512,245150,416372
700000015345,Lisnagelvin Primary School,54.99145231,-7.29181943,245381,416227
700000015346,Richill Park,54.99267088,-7.28975131,245512,416364
700000015347,Lansdowne Road 2,54.99207985,-7.28852753,245591,416299
700000015348,Lyndhurst Road,54.99158459,-7.28678652,245703,416245
700000015349,Lyndhurst Road,54.99343922,-7.28444134,245851,416453
700000015350,Brunswick Road,54.99519427,-7.28197272,246007,416650
700000015351,Church Brae Upper,54.98244923,-7.29294631,245319,415224
700000015352,Church Brae,54.97965149,-7.28762279,245663,414916
700000015353,Aileach Road,55.01868275,-7.345478,241918,419225
700000015354,Aileach Road,55.01887027,-7.34527171,241931,419246
700000015355,Branch Road,55.02126369,-7.34102706,242200,419515
700000015356,Colligan Street,54.59617188,-5.95611399,332154,373914
700000015357,Cedar Avenue,54.62335497,-5.94307586,332908,376964
700000015358,Gainsborough Drive,54.61829336,-5.92814297,333889,376429
700000015359,Crookedstone Road,54.6683562,-6.18810637,316954,381537
700000015360,Crookedstone Road,54.66803118,-6.18860136,316923,381500
700000015361,Public Record Office of NI,54.60388909,-5.91237622,334955,374856
700000015362,Sydenham Road,54.6033133,-5.91129136,335027,374794
700000015363,Europa Bus Station,54.59448574,-5.93617589,333448,373764
700000015364,Upper Queen Street,54.5969001,-5.93339217,333620,374038
700000015365,Upper Queen Street,54.59673825,-5.93338489,333621,374020
700000015366,Upper Queen Street,54.59627857,-5.93329986,333628,373969
700000015367,Queen Street,54.59881172,-5.93326438,333622,374251
700000015368,Queen Street,54.59754857,-5.93348311,333612,374110
700000015369,Ballybeen Enler Centre,54.58881556,-5.79110786,342843,373418
700000015370,Castle Street,54.5991024,-5.9313462,333745,374287
700000015371,Belfast Met,54.60569635,-5.90932746,335146,375063
700000015372,Belfast Met,54.6057616,-5.90946341,335137,375070
700000015373,Public Record Office of NI,54.60393441,-5.91187863,334987,374862
700000015374,Drumalig Turning Circle,54.50234967,-5.89480069,336429,363589
700000015375,Ballynorthland Park,54.49198697,-6.75137306,280963,361113
700000015376,Ballygawley Park and Ride,54.45663938,-7.03420132,262690,356890
700000015377,Maguiresbridge,54.29226215,-7.46407217,234949,338295
700000015378,Lisbellaw,54.31852946,-7.54482042,229672,341182
700000015379,Foxleigh Lodge,54.33584348,-6.28521839,311591,344370
700000015380,39-45 Harberton Park,54.33873752,-6.28844992,311373,344687
700000015381,1-5 Harberton Park,54.34053402,-6.28905185,311329,344886
700000015382,Durham Street,54.59686674,-5.93828374,333304,374025
700000015383,Ardenlee Avenue,54.58340971,-5.9117067,335066,372578
700000015384,Hillhead Close,54.345948,-6.27993797,311907,345503
700000015385,Hillhead Gardens,54.34490858,-6.28013516,311897,345387
700000015386,Hillhead Park,54.34412518,-6.28190561,311784,345297
700000015387,Huntly Bungalows,54.35493008,-6.27534799,312181,346510
700000015388,Iveagh Close,54.35425913,-6.27806794,312006,346431
700000015389,Iveagh Park,54.3532035,-6.27775831,312029,346314
700000015390,Iveagh Drive,54.3517027,-6.27396045,312280,346153
700000015391,Peggys Loaning,54.3537031,-6.2812906,311798,346364
700000015392,Reilly Street,54.35076122,-6.27472281,312233,346047
700000015393,Iveagh Nursing Home,54.34555409,-6.25936228,313246,345492
700000015394,Kensington Avenue,54.34606379,-6.26106318,313134,345546
700000015395,Moorfield,54.35432609,-6.26392907,312925,346461
700000015396,Mount Charles,54.35474935,-6.26337284,312960,346509
700000015397,Peggys Loaning,54.35551735,-6.27872291,311960,346570
700000015398,Pinley Cresent,54.34078082,-6.28555104,311556,344919
700000015399,Breezemount Park,54.34105238,-6.28949163,311299,344943
700000015400,Pinley Green,54.34161341,-6.28723864,311444,345009
700000015401,Pinley Drive,54.34186579,-6.28539824,311563,345040
700000015402,Pinley Meadow,54.34035429,-6.28778305,311412,344868
700000015403,Rathview,54.33704414,-6.28372311,311685,344506
700000015404,Thornhill,54.33916244,-6.28105163,311853,344746
700000015405,Hawthorn Hill,54.34249488,-6.28794011,311396,345106
700000015406,Thorndale,54.34376741,-6.28644168,311490,345250
700000015407,Scarva Road Roundabout,54.35017077,-6.28688271,311444,345962
700000015408,Ulsterbus Garage,54.35220458,-6.27261663,312366,346211
700000015409,Tandragee Junior High,54.35708341,-6.42084109,302717,346528
700000015410,Lotus Village,54.33136171,-6.28406741,311678,343873
700000015411,Lotus Village,54.33100123,-6.28399019,311684,343833
700000015412,Whyte Acres,54.34491609,-6.25686717,313410,345425
700000015413,Annaghaboe Road,54.53372676,-6.67134323,286061,365854
700000015414,Birches Roundabout,54.48009756,-6.53867013,294773,360055
700000015415,Birches Roundabout,54.47934534,-6.53664499,294906,359974
700000015416,Cement Factory,54.61734669,-6.76537046,279811,375051
700000015417,Chapel,54.51102861,-6.5723992,292517,363453
700000015418,St Mary's Primary School,54.50933323,-6.57109964,292605,363266
700000015419,Old Chapel Road,54.43263395,-6.99120248,265517,354257
700000015420,Tullyvar Road,54.44209686,-7.00565889,264564,355297
700000015421,Bedford Street,54.59558361,-5.93154009,333744,373895
700000015422,Glengall Street,54.59516034,-5.93621913,333443,373839
700000015423,Hydebank YOC,54.54054386,-5.92695473,334221,367778
700000015424,Sprucefield Park & Ride,54.49341834,-6.07534046,324762,362260
700000015425,University Square,54.58564534,-5.93253884,333712,372787
700000015426,Blacks Bridge,54.52842185,-5.95644222,332352,366373
700000015427,Holy Trinity Church,54.53604389,-5.94652789,332969,367240
700000015428,Nendrum College,54.553005,-5.7417382,346162,369534
700000015429,Church,54.61521886,-6.12071277,321460,375737
700000015430,Village,54.54052303,-5.96113773,332009,367711
700000015431,Edenderry Village Entrance,54.54103941,-5.94493256,333056,367799
700000015432,Greens Corner,54.48791977,-6.18152778,317898,361465
700000015433,Greers Corner,54.4710336,-6.20348771,316523,359549
700000015434,Weirs Corner,54.48476086,-6.18955333,317387,361100
700000015435,Lisburn Bus Station,54.50913064,-6.04775029,326501,364058
700000015436,Ballylumford Village,54.84779529,-5.78929301,342052,402245
700000015437,Barn Road,54.72156032,-5.79890289,341876,388176
700000015438,Broadlands Gardens,54.73627779,-5.78804266,342524,389836
700000015439,Browns Bay,54.85245079,-5.76385739,343669,402815
700000015440,Comorant Park,54.73143084,-5.81158035,341025,389249
700000015441,Sandringham Avenue,54.73050452,-5.82100778,340421,389127
700000015442,Tesco Superstore,54.71552478,-5.81392739,340929,387474
700000015443,Carrickfergus Train Station [bus stop],54.7173039,-5.80995147,341179,387680
700000015444,Castlemara Drive,54.72884741,-5.80833516,341243,388968
700000015445,Copperwood Road,54.74161814,-5.79216206,342240,390422
700000015446,Plantation Avenue,54.73951461,-5.79013349,342378,390192
700000015447,Tudor Road,54.73772822,-5.79120906,342315,389991
700000015448,Victoria Road,54.72434969,-5.79319432,342234,388498
700000015449,Victoria Estate Princes Way,54.72332336,-5.79357608,342213,388383
700000015450,Elizabeth Avenue,54.72122152,-5.79361268,342218,388149
700000015451,Taylors Avenue Health Centre,54.72011349,-5.79938488,341850,388014
700000015452,Prince William Way,54.72023384,-5.80751176,341326,388011
700000015453,Sunnylands Avenue,54.72201767,-5.81474203,340854,388195
700000015454,Sandes Court,54.72064121,-5.81863448,340608,388034
700000015455,Lancastrian Street,54.71542115,-5.80868724,341267,387473
700000015456,Rathview,54.72579191,-5.83731232,339387,388570
700000015457,Fulmar Avenue,54.73063786,-5.8109555,341068,389162
700000015458,Dunluskin,54.72862098,-5.80426432,341506,388951
700000015459,Mullaghboy,54.83245021,-5.72326478,346348,400673
700000015460,Kilcoan Primary School,54.81783874,-5.72604755,346222,399041
700000015461,Millbay Bridge,54.82286973,-5.74769072,344813,399556
700000015462,The Rhinka,54.77871642,-5.70784931,347534,394725
700000015463,Windmill Gardens,54.40356892,-5.88826746,337182,352608
700000015464,Burrendale Hotel,54.22863608,-5.89877419,337080,333119
700000015465,Arthur Street,54.46327997,-6.08192229,324427,358894
700000015466,Livins Road,54.10752412,-6.03572198,328525,319383
700000015467,Crossroads,54.37531329,-5.89926075,336562,349442
700000015470,Newry Bus Station,54.17542813,-6.33969258,308468,326431
700000015471,Castle Street,54.42393411,-6.44209182,301171,353938
700000015472,Abercorn Square,54.82711906,-7.46314265,234555,397835
700000015473,Owenreagh Drive,54.82224577,-7.47233942,233968,397288
700000015474,Beechmount Avenue,54.81943999,-7.4675069,234281,396978
700000015475,197-200 Ballycolman Park,54.82004303,-7.4616653,234656,397048
700000015476,96-105 Ballycolman Estate,54.81926108,-7.45954451,234793,396962
700000015477,Linkside Park,54.81793639,-7.46264221,234595,396813
700000015478,Ballycolman 4,54.81736482,-7.46339646,234547,396749
700000015479,Belldoo,54.81379773,-7.46727003,234301,396350
700000015480,37-40 Laurel Drive,54.81188654,-7.46776178,234271,396137
700000015481,74-76 Laurel Drive,54.81186014,-7.46993959,234131,396133
700000015482,Ballycolman Road,54.81316563,-7.47062241,234086,396278
700000015483,144-150 Carlton Drive,54.8131828,-7.47874127,233564,396276
700000015484,51-57 Carlton Drive,54.81258823,-7.47834453,233590,396210
700000015485,7-15 Carlton Drive,54.81210485,-7.47457129,233833,396158
700000015486,Castlegrange,54.82047383,-7.48434109,233198,397085
700000015487,Castlemurray,54.81701371,-7.48393406,233227,396700
700000015488,Jefferson Court,54.81996956,-7.48405194,233217,397029
700000015489,Curlyhill Road,54.82681228,-7.45879019,234835,397803
700000015490,Altiskane 1,54.82937183,-7.45066474,235355,398092
700000015491,Altiskane 2,54.8287054,-7.4483087,235507,398019
700000015492,Health Centre,54.82424433,-7.46106489,234691,397516
700000015493,St Catherine's Primary School,54.82321507,-7.45586678,235026,397404
700000015494,Mountcarmel Heights,54.82557408,-7.45110525,235330,397669
700000015495,Springhill Park,54.82202389,-7.45465377,235105,397272
700000015496,Drumrallagh,54.81822576,-7.44706707,235596,396853
700000015497,Drumrallagh 3,54.8189145,-7.44839548,235510,396929
700000015498,Casement Place,54.82053215,-7.45252706,235243,397107
700000015499,McGurks Shop,54.80023303,-6.5796861,291394,395635
700000015500,McGurk's Shop,54.80035013,-6.57971309,291392,395648
700000015501,Drumlamph Road End,54.79753288,-6.57618893,291625,395339
700000015502,Harmoney Hill,54.8047422,-6.58655741,290942,396128
700000015503,Cottages,54.80483128,-6.5864921,290946,396138
700000015504,McCanns Crossroads,54.80766697,-6.59085682,290659,396448
700000015505,McCanns Crossroads,54.8078597,-6.59120783,290636,396469
700000015506,308 Hillhead Road,54.80929274,-6.59859261,290158,396619
700000015507,Minstral Metalcraft,54.80912913,-6.59764951,290219,396602
700000015508,Crossroads,54.81249901,-6.61101883,289352,396960
700000015509,Knockloughrim,54.81258596,-6.61076697,289368,396970
700000015510,Derganagh Road End,54.81330758,-6.61652872,288996,397043
700000015511,Derganagh Road End,54.81342362,-6.61646253,289000,397056
700000015512,Parkes Cottage,54.8266227,-6.63091794,288042,398507
700000015513,Parkes Cottage,54.82647393,-6.63047173,288071,398491
700000015514,Crooked Bridge,54.83886927,-6.64631736,287026,399851
700000015515,Crooked Bridge,54.83930812,-6.64700309,286981,399899
700000015516,Burns Lane,54.84103997,-6.65653364,286365,400080
700000015517,Burns Lane,54.8411776,-6.65679369,286348,400095
700000015518,William the 3rd Rd End,54.84125266,-6.66522786,285806,400093
700000015519,Sychamore Rd End,54.841328,-6.66472726,285838,400102
700000015520,Maghera Cinema,54.84400256,-6.67351204,285268,400389
700000015521,Marshalls Gate Lodge,54.79337499,-6.57020932,292019,394884
700000015522,Hillhead Crossroads,54.78226082,-6.54441092,293704,393681
700000015523,Hilhead Cottages,54.78415137,-6.54025491,293967,393897
700000015524,Ballydermot Rd End,54.78975824,-6.53437851,294332,394529
700000015525,Killyberry Road End,54.79471747,-6.53290858,294415,395083
700000015526,Oriel Road,54.71933443,-6.21724576,314930,387163
700000015527,North Street,54.54111577,-6.20424188,316275,367348
700000015528,North Street,54.54137363,-6.20406058,316286,367377
700000015529,Main Street,54.6205365,-6.21501994,315353,376170
700000015530,Nutts Corner Roundabout,54.63510754,-6.14967232,319531,377901
700000015531,Mount Oriel Court,54.71863575,-6.21311711,315198,387092
700000015532,Hovis Lane,54.69640716,-6.1250273,320940,384766
700000015533,Queen Street,54.85906962,-6.27725851,310681,402620
700000015534,Ballee Park & Ride,54.84460418,-6.2740141,310929,401015
700000015535,Milltown Road,54.74231312,-6.23484007,313732,389692
700000015536,Woodland Grove,54.70810402,-6.22152438,314686,385906
700000015537,Old People's Home,54.73525053,-6.19029194,316621,388979
700000015538,Old People's Home,54.73500945,-6.18979033,316654,388953
700000015539,Belmont Road,54.70890068,-6.21948793,314815,385998
700000015540,Dunlady Road,54.59689309,-5.79602479,342497,374307
700000015541,Lord Wardens Grange,54.64018603,-5.68305827,349638,379360
700000015542,Dublin Road,54.7074753,-6.22153638,314687,385836
700000015543,Killead Village,54.66202028,-6.18497879,317174,380837
700000015544,Killead Village,54.66223182,-6.18470588,317191,380861
700000015545,RAF Camp,54.65494378,-6.20206054,316092,380021
700000015546,RAF Camp,54.65505797,-6.20188505,316103,380034
700000015547,Main Street,54.62064812,-6.21527826,315336,376182
700000015548,Greerstown Crossroads,54.51703773,-6.10882344,322522,364830
700000015549,White Lane,54.52951953,-6.16197528,319044,366128
700000015550,Helen Street,54.62284165,-6.21354098,315442,376429
700000015551,Lurgan Road,54.5866339,-6.24049617,313802,372355
700000015552,Crumlin Road,54.55318773,-6.25247801,313120,368613
700000015553,Crumlin Road,54.56179878,-6.25150676,313159,369573
700000015554,Magheragall Church,54.51836462,-6.1184301,321896,364961
700000015555,Magheragall Church,54.51856181,-6.11897702,321860,364982
700000015556,Meeting House Road,54.53501093,-6.18170557,317751,366706
700000015557,Meeting House Road,54.53501751,-6.18094822,317800,366708
700000015558,Temple Road,54.53660054,-6.19184783,317090,366866
700000015559,Temple Road,54.53637659,-6.19369636,316971,366838
700000015560,Ballinderry Road,54.53884479,-6.20075686,316507,367101
700000015561,Ballinderry Road,54.53893136,-6.20053672,316521,367111
700000015562,The Middle Church,54.54087304,-6.22308888,315056,367290
700000015563,The Middle Church,54.54092361,-6.22347299,315031,367295
700000015564,Woodbrook Eco Village,54.51371107,-6.09095594,323689,364491
700000015566,Furs Road,54.57915572,-6.21087483,315738,371571
700000015567,Furs Road,54.57915406,-6.21136984,315706,371570
700000015568,Lower Road,54.57112765,-6.20872141,315900,370681
700000015569,Lower Road,54.57106063,-6.20904909,315879,370673
700000015570,Tansy Road,54.55119465,-6.19808026,316645,368480
700000015571,Tansy Road,54.55124507,-6.19844899,316621,368485
700000015572,Greenhall,54.54786355,-6.1994326,316567,368107
700000015573,Greenhall,54.54790452,-6.1997708,316545,368111
700000015574,Lyngrove Hill,54.59662633,-6.21606611,315353,373507
700000015575,Lyngrove Hill,54.59674045,-6.21649437,315325,373519
700000015577,Cambridge House School,54.86029176,-6.29382391,309614,402730
700000015578,Cambridge House School,54.86053112,-6.29359577,309628,402757
700000015579,Dan's Road,54.85306771,-6.30144737,309144,401914
700000015580,County Hall,54.85842772,-6.31086192,308525,402496
700000015581,County Hall,54.85849036,-6.31084373,308526,402503
700000015582,Ballynafie,54.85403475,-6.43002665,300884,401829
700000015583,Church Of Ireland,54.87266001,-6.47387249,298023,403840
700000015584,Orchard Way,54.87273489,-6.48631675,297224,403831
700000015585,Ballybeg Crossroads,54.84749251,-6.39008213,303466,401159
700000015586,Hillhead Crossroads,54.78212557,-6.54436914,293707,393666
700000015587,Ahoghill Orange Hall,54.85128417,-6.36257404,305223,401622
700000015588,Ballykennedy Road End,54.85329703,-6.34077071,306618,401879
700000015589,Ballet Baptist Church,54.84770435,-6.29057191,309857,401334
700000015590,Ballyscullion Chapel,54.79936743,-6.45446111,299449,395709
700000015591,Shankbridge Junction,54.82425851,-6.26039558,311860,398772
700000015592,Shankbridge Junction,54.8240989,-6.26054249,311851,398754
700000015593,Kells Medical Practice,54.80684563,-6.21512076,314819,396907
700000015594,Kells Medical Practice,54.80683826,-6.21522996,314812,396906
700000015595,Cornmill,54.80308544,-6.20626622,315399,396503
700000015596,Shankbridge Rd,54.80716396,-6.24308792,313020,396897
700000015597,Ross Road,54.80534501,-6.20535735,315451,396756
700000015598,Standing Stone,54.80062956,-6.18430766,316818,396266
700000015599,Maxwells Wall,54.79854378,-6.17343802,317523,396052
700000015600,Waterfoot Bridge,55.06140648,-6.06171515,323897,425503
700000015601,Waterfoot Bridge,55.06192443,-6.06095442,323944,425562
700000015602,Glenariff PO,55.019473,-6.12331364,320087,420728
700000015603,Branch Road,55.02761862,-6.09021527,322179,421692
700000015604,Kilmore School,55.04558261,-6.08138064,322689,423707
700000015605,Glenariff Forest Park,55.01301177,-6.14664385,318614,419969
700000015606,Craigdunloof Road,54.97880954,-6.20534316,314957,416064
700000015607,Martinstown Chapel,54.97462819,-6.2117927,314556,415588
700000015608,Dunaghy Wood,54.9674527,-6.22177767,313937,414773
700000015609,Glenravel Primary School,54.96352439,-6.22530827,313722,414330
700000015610,The Old Mart,54.96088882,-6.22754785,313586,414033
700000015611,Fir Lodge,54.95901989,-6.22937873,313474,413822
700000015612,Cushendall Road,54.95019573,-6.24100518,312754,412821
700000015613,Ballymena Health Centre,54.87567323,-6.27101936,311036,404478
700000015614,Commons Estate,54.89687967,-6.19896575,315600,406955
700000015615,All Saint's Chapel,54.87180371,-6.27120059,311035,404047
700000015616,All Saint's Chapel,54.8715941,-6.27099147,311049,404024
700000015617,Ballymena Cemetery,54.87741307,-6.27080464,311045,404672
700000015619,Michael's Lane,55.0047238,-6.33518136,306576,418743
700000015620,Ballyweaney Church,55.03140264,-6.32777227,306979,421724
700000015621,Loughguile COI,55.05686591,-6.32345564,307187,424565
700000015622,Casey's Shop,55.05839375,-6.31828962,307513,424743
700000015623,Sawyer's Corner,55.03217958,-6.29699049,308945,421858
700000015624,Drumadoon Park & Ride,55.0027377,-6.35494059,305317,418492
